ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO
201507,2015,Jul,FUNDER,Direta,Executivo,9166.67,"DEMAIS MULTAS",
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,83.33,"DEMAIS MULTAS",
201507,2015,Jul,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,83.33,"DEMAIS MULTAS",11991625000189
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,5532000.0,"DEMAIS OPERAÇÕES DE CRÉDITO INTERNAS",
201507,2015,Jul,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,833.33,"DEMAIS RECEITAS",3520902000147
201507,2015,Jul,DETRAN,Indireta,Executivo,500.0,"DEMAIS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,2.652724998E7,"DEMAIS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER LEGISLATIVO",N/A,N/A,57916.66,"DEMAIS RECEITAS",
201507,2015,Jul,FUNDEMETRO,Direta,Executivo,3333.33,"DEMAIS RECEITAS",
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,233333.33000000002,"DEMAIS RECEITAS",
201507,2015,Jul,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,5323666.66,"DEMAIS RECEITAS",3280530000129
201507,2015,Jul,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,462500.0,"DEMAIS RECEITAS",
201507,2015,Jul,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,33333.33,"DEMAIS RECEITAS",14188263000180
201507,2015,Jul,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,33333.33,"DEMAIS RECEITAS",743928000166
201507,2015,Jul,"FUNDO ESTADUAL DE ESPORTES",Direta,Executivo,3458333.33,"DEMAIS RECEITAS",804776000164
201507,2015,Jul,"FUNDO ESTADUAL DE HABITAÇÃO",Direta,Executivo,10000.0,"DEMAIS RECEITAS",
201507,2015,Jul,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,48916.67,"DEMAIS RECEITAS",1246693000160
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,305666.67,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,138083.32,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,FUNCTEC,Direta,Executivo,83.33,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,"FUNDO DE APORTE À CELG D. S.A - FUNAC",Direta,Executivo,833.33,"DEMAIS RESTITUIÇÕES",16961597000170
201507,2015,Jul,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"DEMAIS SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,43999.99,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS",
201507,2015,Jul,FUNDER,Direta,Executivo,20583.33,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS",
201507,2015,Jul,FUNMINERAL,Direta,Executivo,23333.33,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,97750.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,13250.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"FUNDO DE ARTE E CULTURA DE GOIÁS",Direta,Executivo,6250.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,14083.33,"DEMAIS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,166.66,DIVIDENDOS,
201507,2015,Jul,"FUNDO ESPECIAL APOIO A CRIANÇA E JOVEM",Direta,Executivo,15000.0,"DOAÇÕES DE PESSOAS JURÍDICAS",
201507,2015,Jul,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,166.66,"DOAÇÕES DE PESSOAS JURÍDICAS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER JUDICIARIO",N/A,N/A,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.784E7,"EMOLUMENTOS E CUSTAS JUDICIAIS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,1.784E7,"EMOLUMENTOS E CUSTAS JUDICIAIS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,6666.66,"EMOLUMENTOS E CUSTAS JUDICIAIS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,808166.67,"GESTÃO DO SUS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.7609E7,"ICMS DA DÍVIDA ATIVA",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.7609E7,"ICMS DA DÍVIDA ATIVA",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL  E  I",1409655000180
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,3.418241667E7,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL  E  I",4354889000166
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INT",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INT",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,6916666.67,"IMPOSTO S/ OPERAÇÕES RELATIVAS À CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTES INTERESTADUAL E IN",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.751608333E7,"IMPOSTO S/ TRANSMISSÃO",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1.751608333E7,"IMPOSTO S/ TRANSMISSÃO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,1.751608333E7,"IMPOSTO SOBRE TRANSMISSÃO",
201507,2015,Jul,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,6916666.67,IMPOSTOS,544963000156
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,6916666.67,IMPOSTOS,544963000156
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.18614825E9,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",544963000156
201507,2015,Jul,"PROTEGE GOIAS",Direta,Executivo,3.418241667E7,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO",6084202000145
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2083.33,INDENIZAÇÕES,
201507,2015,Jul,"JUNTA COMERCIAL DO ESTADO - JUCEG",Indireta,Executivo,2166.67,INDENIZAÇÕES,
201507,2015,Jul,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",Indireta,Executivo,80000.0,"INDENIZAÇÕES E RESTITUIÇÕES",2872448000120
201507,2015,Jul,DETRAN,Indireta,Executivo,80000.0,"INDENIZAÇÕES E RESTITUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3258499.98,"INDENIZAÇÕES E RESTITUIÇÕES",
201507,2015,Jul,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,833.33,"INDENIZAÇÕES E RESTITUIÇÕES",13301077000143
201507,2015,Jul,"FUNDO DE PREVIDÊNCIA ESTADUAL",Direta,Executivo,833.33,"INDENIZAÇÕES E RESTITUIÇÕES",4050973000196
201507,2015,Jul,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",Direta,Executivo,833.33,"INDENIZAÇÕES E RESTITUIÇÕES",4916251000171
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,67250.0,"INDENIZAÇÕES E RESTITUIÇÕES",544963000156
201507,2015,Jul,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,123833.33,"INDENIZAÇÕES E RESTITUIÇÕES",7766390000154
201507,2015,Jul,FUNPRODUZIR,Direta,Executivo,1000.0,"INDENIZAÇÕES E RESTITUIÇÕES",
201507,2015,Jul,EMATER,Indireta,Executivo,83.33,"INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,2166.66,"INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2083.33,"INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"INDENIZAÇÕES POR DANOS CAUSADOS AO PATRIMÔNIO PÚBLICO",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,174750.0,"INSCRIÇÃO AO CONCURSO VESTIBULAR",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,174750.0,"INSCRIÇÃO AO CONCURSO VESTIBULAR",
201507,2015,Jul,TRANSURB,Indireta,Executivo,174750.0,"INSCRIÇÃO AO CONCURSO VESTIBULAR",2102168000133
201507,2015,Jul,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",Indireta,Executivo,174750.0,"INSCRIÇÃO AO CONCURSO VESTIBULAR",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,745500.0,"IPVA DA DÍVIDA ATIVA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,745500.0,"IPVA DA DÍVIDA ATIVA",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,267333.33,"ITCD DA DÍVIDA ATIVA",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,83.33,"JUROS DE CONTRIBUIÇÃO AO PROTEGE",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,20250.0,"JUROS DE MORA DO ITCD",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,20250.0,"JUROS DE MORA DO ITCD",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,20250.0,"JUROS DE MORA DO ITCD",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,782000.0,"JUROS DE MORA ICMS - AUTO DE INFRAÇÃO",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,34833.33,"JUROS DE MORA ITCD - AUTO DE INFRAÇÃO",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,83.33,"JUROS DO ADICIONAL ICMS 2% - LEI 15.505/05",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1711000.0,"JUROS DO ICMS - DÍVIDA ATIVA",1409655000180
201507,2015,Jul,EMATER,Indireta,Executivo,83.33,"JUROS PREVISTOS EM CONTRATOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,83.33,"JUROS PREVISTOS EM CONTRATOS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,499.99,"JUROS PREVISTOS EM CONTRATOS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,479416.67,"MULTA DE MORA DO IPVA",
201507,2015,Jul,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,499.98,"MULTA DECORRENTE DE SENTENÇA PENAL CONDENATÓRIA",74159245000100
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,3245416.67,"MULTA DO ICMS -  DÍVIDA ATIVA",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5048083.33,"MULTA ICMS AUTO DE INFRAÇÃO",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,461166.67,"MULTA IPVA AUTO DE INFRAÇÃO",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,461166.67,"MULTA IPVA AUTO DE INFRAÇÃO",1409655000180
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,26833.33,"MULTA ITCD AUTO DE INFRAÇÃO",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,26833.33,"MULTA ITCD AUTO DE INFRAÇÃO",
201507,2015,Jul,"AGÊNCIA GOIANA DE COMUNICAÇÃO",Indireta,Executivo,83.33,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS",3520902000147
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,24666.66,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,20833.33,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,339333.33,"MULTAS APLICADAS PELO PROCON (LEI N. 12.207/93)",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,30000.0,"MULTAS APLICADAS PELO TCE (LEI Nº 12.785/95)",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,30000.0,"MULTAS APLICADAS PELO TCE (LEI Nº 12.785/95)",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,61416.67,"MULTAS APLICADAS PELO TCM (LEI N. 13.619)",
201507,2015,Jul,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",Direta,Legislativo,61416.67,"MULTAS APLICADAS PELO TCM (LEI N. 13.619)",6881263000133
201507,2015,Jul,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,83.33,"MULTAS DE CONTRIBUIÇÃO AO PROTEGE",4354889000166
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,29750.0,"MULTAS DE MORA DO ITCD",
201507,2015,Jul,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,125000.0,"MULTAS DE OUTRAS ORIGENS",3537650000169
201507,2015,Jul,DETRAN,Indireta,Executivo,3035000.0,"MULTAS DE OUTRAS ORIGENS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,5536583.33,"MULTAS DE OUTRAS ORIGENS",
201507,2015,Jul,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,83.33,"MULTAS DE OUTRAS ORIGENS",544963000156
201507,2015,Jul,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,581166.66,"MULTAS DE OUTRAS ORIGENS",2658753000114
201507,2015,Jul,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",Direta,Executivo,249.99,"MULTAS DE OUTRAS ORIGENS",74159245000100
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,83.33,"MULTAS DE OUTRAS ORIGENS",544963000156
201507,2015,Jul,"FUNDO MODERN. ADM. FAZENDÁRIA/FUNDAF-GO",Direta,Executivo,507833.33,"MULTAS DE OUTRAS ORIGENS",7749679000165
201507,2015,Jul,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",Indireta,Executivo,133333.33000000002,"MULTAS DE OUTRAS ORIGENS",1246693000160
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,83.33,"MULTAS DO ADICIONAL ICMS 2% - LEI 15.505/05",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,83.33,"MULTAS DO ADICIONAL ICMS 2% - LEI 15.505/05",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,1750.0,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,4750.0,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,65583.33,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1833.33,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS",
201507,2015,Jul,FUNEBOM,Indireta,Executivo,10750.0,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS",14786724000117
201507,2015,Jul,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",Indireta,Executivo,3035000.0,"MULTAS E JUROS DE MORA",13199944000181
201507,2015,Jul,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,127583.33,"MULTAS E JUROS DE MORA",3537650000169
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,2123333.33,"MULTAS E JUROS DE MORA",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2.467299998E7,"MULTAS E JUROS DE MORA",
201507,2015,Jul,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,581333.34,"MULTAS E JUROS DE MORA",2658753000114
201507,2015,Jul,"FUNDO ESTADUAL DE SAUDE- FES",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA",544963000156
201507,2015,Jul,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,416.67,"MULTAS E JUROS DE MORA",18798607000124
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,416.67,"MULTAS E JUROS DE MORA",18867930000102
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,416.67,"MULTAS E JUROS DE MORA",18867918000106
201507,2015,Jul,FUNPRODUZIR,Direta,Executivo,60250.0,"MULTAS E JUROS DE MORA",
201507,2015,Jul,TRANSURB,Indireta,Executivo,2083.33,"MULTAS E JUROS DE MORA",2102168000133
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,4416.66,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,4166.67,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO DO SERVIDOR P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",18867930000102
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,249.99,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO P/ O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,249.99,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO P/ O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,249.99,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO P/ O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES",
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO P/ O PLANO DE SEGURIDADE SOCIAL DOS SERVIDORES",18867918000106
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,7083.32,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",18867918000106
201507,2015,Jul,"GOIÁS PREVIDÊNCIA",Indireta,Executivo,6833.33,"MULTAS E JUROS DE MORA DA CONTRIBUIÇÃO PATRONAL P/ O REGIME PRÓPRIO DE PREVIDÊNCIA",11991625000189
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,1166.67,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DE OUTROS TRIBUTOS",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,355333.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DO IMPOSTO SOBRE A PROPRIEDADE DE  VEÍCULOS AUTOMOTORES - IPVA",
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,5395250.0,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DOS TRIBUTOS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,5395250.0,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA  DOS TRIBUTOS",1409655000180
201507,2015,Jul,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES",18798607000124
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES",18867930000102
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES",18867918000106
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,333.32,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL",
201507,2015,Jul,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"MULTAS E JUROS DE MORA DA DÍVIDA ATIVA DE OUTRAS CONTRIBUIÇÕES - PRINCIPAL",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,999.99,"MULTAS E JUROS DE MORA DAS CONTRIBUICOES",
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,333.33,"MULTAS E JUROS DE MORA DAS CONTRIBUICOES",18867918000106
201507,2015,Jul,"FUNDO PREVIDENCIÁRIO",Indireta,Executivo,166.67000000000002,"MULTAS E JUROS DE MORA DAS CONTRIBUIÇÕES P/ O REGIME PRÓPRIO DE PREVIDÊNCIA DO SERVIDOR",18867918000106
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,166.67000000000002,"MULTAS E JUROS DE MORA DE ALUGUEL",
201507,2015,Jul,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,249.99,"MULTAS E JUROS DE MORA DE CONTRIBUIÇÕES PREVIDENCIÁRIAS",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,249.99,"MULTAS E JUROS DE MORA DE CONTRIBUIÇÕES PREVIDENCIÁRIAS",
201507,2015,Jul,"FUNDO FIN. PREV. MILITAR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DE CONTRIBUIÇÕES PREVIDENCIÁRIAS",18798607000124
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DE CONTRIBUIÇÕES PREVIDENCIÁRIAS",18867930000102
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,166.67000000000002,"MULTAS E JUROS DE MORA DE INDENIZAÇÕES E RESTITUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,166.67000000000002,"MULTAS E JUROS DE MORA DE INDENIZAÇÕES E RESTITUIÇÕES",
201507,2015,Jul,AGRODEFESA,Indireta,Executivo,2083.33,"MULTAS E JUROS DE MORA DE OUTRAS CONTRIBUIÇÕES",
201507,2015,Jul,"ESTADO DE GOIAS",N/A,N/A,2333.32,"MULTAS E JUROS DE MORA DE OUTRAS CONTRIBUIÇÕES",
201507,2015,Jul,"FUNDO FIN. PREV. SERVIDOR",Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA DE OUTRAS CONTRIBUIÇÕES",18867930000102
201507,2015,Jul,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,4750.0,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",
201507,2015,Jul,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,4750.0,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",1409655000180
201507,2015,Jul,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",Direta,Executivo,83.33,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",2658753000114
201507,2015,Jul,FUNEBOM,Indireta,Executivo,10750.0,"MULTAS E JUROS DE MORA DE OUTROS TRIBUTOS",14786724000117
